Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S1,"communication, collaboration and creativity",http://data.europa.eu/esco/skill/S1.14,performing and entertaining,http://data.europa.eu/esco/skill/S1.14.0,performing and entertaining,Undertaking activities to entertain an audience or improve personal abilities.,
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S1,"communication, collaboration and creativity",http://data.europa.eu/esco/skill/S1.14,performing and entertaining,http://data.europa.eu/esco/skill/S1.14.1,practising sports,"Performing and practising athletic activities for fitness, competition, or artistic purposes.","Examples:
- Participate in athletic events
- Perform stunts
- Participate in physical training"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S1,"communication, collaboration and creativity",http://data.europa.eu/esco/skill/S1.14,performing and entertaining,http://data.europa.eu/esco/skill/S1.14.2,performing artistic or cultural activities,"Performing, practising or rehearsing music, dance, drama, ceremonies or other types of performance (excluding athletic performance) for a live audience, or as part of a recording session.","Excludes:
- Participating in sports performances
- Performing stunts

Examples:
- Perform dance or music
- Tell stories
- Perform music in a recording studio 
- Perform religious ceremonies
- Rehearse performances"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S1,"communication, collaboration and creativity",http://data.europa.eu/esco/skill/S1.14,performing and entertaining,http://data.europa.eu/esco/skill/S1.14.3,conducting gaming activities,Carrying out gaming operations in gambling establishments and participating in gambling games.,"Examples:
- Conduct gambling games"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S1,"communication, collaboration and creativity",http://data.europa.eu/esco/skill/S1.15,using more than one language,,,"Using more than one language or dialect to communicate verbally or in written form, or to translate from one language to another.","Excludes:
- Skills and knowledge related to a specific language or dialect."
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S1,"communication, collaboration and creativity",http://data.europa.eu/esco/skill/S1.15,using more than one language,http://data.europa.eu/esco/skill/S1.15.0,using more than one language,"Using more than one language or dialect to communicate verbally or in written form, or to translate from one language to another.","Excludes:
- Skills and knowledge related to a specific language or dialect."
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S1,"communication, collaboration and creativity",http://data.europa.eu/esco/skill/S1.15,using more than one language,http://data.europa.eu/esco/skill/S1.15.1,using foreign languages,"Communicating with others in one or more foreign languages or dialects, in spoken or written forms.","Excludes:
- Skills and knowledge related to a specific language or dialect.

Examples:
- Employ foreign languages in care
- Communicate commercial and technical issues in foreign languages
- Speak dialect"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S1,"communication, collaboration and creativity",http://data.europa.eu/esco/skill/S1.15,using more than one language,http://data.europa.eu/esco/skill/S1.15.2,translating and interpreting,"Translate one language into another language in written or spoken form. Match words and expressions with their corresponding brothers in other languages, while making sure that the message and nuances of the original text are preserved.","Excludes:
- Skills and knowledge related to a specific language or dialect.

Examples:
- Translate spoken language
- Translate texts
- Interpret languages in conferences"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,,,,,"Collecting, storing, monitoring, and using information; Conducting studies, investigations and tests; maintaining records; managing, evaluating, processing, analysing and monitoring information and projecting outcomes.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,http://data.europa.eu/esco/skill/S2.0,information skills,,,"Collecting, storing, monitoring, and using information; Conducting studies, investigations and tests; maintaining records; managing, evaluating, processing, analysing and monitoring information and projecting outcomes.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,http://data.europa.eu/esco/skill/S2.0,information skills,http://data.europa.eu/esco/skill/S2.0.0,information skills,"Collecting, storing, monitoring, and using information; Conducting studies, investigations and tests; maintaining records; managing, evaluating, processing, analysing and monitoring information and projecting outcomes.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,http://data.europa.eu/esco/skill/S2.1,"conducting studies, investigations and examinations",,,"Conducting studies, investigations, and examinations to increase knowledge and understanding, diagnose problems or identify needs and requirements.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,http://data.europa.eu/esco/skill/S2.1,"conducting studies, investigations and examinations",http://data.europa.eu/esco/skill/S2.1.0,"conducting studies, investigations and examinations","Conducting studies, investigations, and examinations to increase knowledge and understanding, diagnose problems or identify needs and requirements.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,http://data.europa.eu/esco/skill/S2.1,"conducting studies, investigations and examinations",http://data.europa.eu/esco/skill/S2.1.1,conducting investigations,"Conducting studies, investigations,  research or surveys to increase knowledge and understanding.","Excludes:
- Surveying land or buildings

Examples:
- Conduct public surveys
- Interpret evidence
- Conduct clinical research
- Investigate road accidents"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,http://data.europa.eu/esco/skill/S2.1,"conducting studies, investigations and examinations",http://data.europa.eu/esco/skill/S2.1.2,diagnosing health conditions,"Examining patients, deceased persons or animals to diagnose physical and mental illnesses, injuries and medical conditions.","Excludes:
- Analysing and interpreting medical test results

Examples:
- Diagnose heart conditions
- Diagnose mental disorders 
- Interpret medical images
- Diagnose nursing care
- Assess fish health conditions"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,http://data.europa.eu/esco/skill/S2.1,"conducting studies, investigations and examinations",http://data.europa.eu/esco/skill/S2.1.3,interpreting technical documentation and diagrams,"Reading and interpreting documentation such as blueprints, electrical wiring diagrams, architectural plans.","Examples:
- Read blueprints 
- Interpret electrical diagrams"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,http://data.europa.eu/esco/skill/S2.2,documenting and recording information,,,"Maintaining records of information, transactions and activities in digital, paper or other forms.","Excludes:
- Writing reports or documents requiring drafting of original text"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S2,information skills,http://data.europa.eu/esco/skill/S2.2,documenting and recording information,http://data.europa.eu/esco/skill/S2.2.0,documenting and recording information,"Maintaining records of information, transactions and activities in digital, paper or other forms.","Excludes:
- Writing reports or documents requiring drafting of original text"
